name,cnpj,trade_name,country,status,org_type
DEPARTAMENTO DE OBRAS E SERVICOS PUBLICOS DO ESTADO DE RONDONIA -DEOSP/RO,07832547000100,,BR,,government
CONSORCIO REGIONAL INTERMUNICIPAL DE SAUDE,07833463000183,,BR,,government
UNIDADE INTEGRADA MUNICIPAL ABILIO DE CARVALHO,07833566000143,,BR,,government
UBIRATA - PREVI - FUNDO MUNICIPAL DE PREVIDENCIA SOCIAL DOS SERVIDORES DE NOVA UBIRATA,07836047000139,,BR,,government
CAMARA MUNICIPAL DE AREIA DE BARAUNAS,07837470000153,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE CANDIDO MOTA-SP,07839058000172,,BR,,government
FUNDO MUNICIPAL DE MEIO AMBIENTE-FUNDO DE DEFESA AMBIENTAL,07842573000101,,BR,,government
CAMARA MUNICIPAL DE CACIMBINHAS,07844125000147,,BR,,government
PREVPONTE - INSTITUTO DE PREVIDENCIA MUNICIPAL DE SAO JOAO DA PONTE,07844253000190,,BR,,government
CAMARA MUNICIPAL DE AREIOPOLIS-SP,07845595000125,,BR,,government
FUNDO DE MODERNIZAO E DESENVOLVIMENTO FAZENDARIO - FUNSEFAZ,07847850000179,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE CARLOS BARBOSA,07848478000115,,BR,,government
ABRC,09581629000147,,BR,,government
SERVICO MUNICIPAL DE TRAFEGO E TRANSPORTE,07848714000101,,BR,,government
INSTITUTO DE PREVIDENCIA MUNICIPAL DE PERUIBE - PERUIBEPREV,07849816000133,,BR,,government
DEPARTAMENTO ESTADUAL DE TRANSITO DE PERNAMBUCO,09753781001808,,BR,,government
MUNICIPIO DE CURRALINHOS- CAMARA MUNICIPAL,07850042000160,,BR,,government
FUNDO MUNICIPAL DE SAUDE,07851282000180,,BR,,government
FUNDACAO DE CULTURA,07852227000104,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO,07852676000152,,BR,,government
"SECRETARIA DE OBRAS, SERVICOS URBANOS E URBANISMO",07854124000183,,BR,,government
SECRETARIA DO TRABALHO E ACAO SOCIAL,07854135000163,,BR,,government
SECRETARIA DE AGRICULTURA,07854143000100,,BR,,government
SECRETARIA DO MEIO AMBIENTE E RECURSOS HIDRICOS,07854146000143,,BR,,government
SECRETARIA DE SAUDE,07854150000101,,BR,,government
SECRETARIA MUNICIPAL DE MEIO AMBIENTE E SUSTENTABILIDADE,07854190000153,,BR,,government
EMPRESA MUNICIPAL DE AGUA E SANEAMENTO DE BALNEARIO CAMBORIU,07854402000100,,BR,,government
INSTITUTO DE APOSENTADORIA E PENSOES DOS SERVIDORES PUBLICOS MUNICIPAIS DE INDAIAL - INDAPREV,07855180000132,,BR,,government
INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE TUPANATINGA,07856173000155,,BR,,government
FUNDO MUNICIPAL DA CRIANCA E DO ADOLESCENTE - FMDCA,07857566000183,,BR,,government
CAMARA MUNICIPAL DE CRUZEIRO DA FORTALEZA - MG,07860762000107,,BR,,government
FUNDO MUNICIPAL DE SAUDE,07861703000153,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,07861802000135,,BR,,government
INSTITUTO DE PREVIDENCIA SOCIAL DO MORENO,07870386000131,,BR,,government
FARMACIA POPULAR DO BRASIL,07872593000125,,BR,,government
ASSOCIACAO PALMEIRAS FUTEBOL CLUBE,07872788000175,,BR,,government
CAMARA MUNICIPAL DE SAO MIGUEL DO ALEIXO,07872876000177,,BR,,government
CONSELHO TUTELAR DO MUNICIPIO DE ALMINO AFONSO,07874005000192,,BR,,government
FUNDACAO CATAVENTO,07874499000105,,BR,,government
FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR,07875031000135,,BR,,government
FUNDO PENITENCIARIO DO ESTADO DE SERGIPE,07875258000180,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE HUMAITA,07877155000150,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,07877318000102,,BR,,government
FUNDO ESPECIAL DE GESTAO DA ESCOLA DE SAUDE PUBLICA CANDIDO SANTIAGO/SECRETARIA DE ESTADO DA SAUDE,07880481000116,,BR,,government
MUNICIPIO DE CASTELO DO PIAUI - SEC. MUNICIPAL DE EDUCACAO E CULTURA,07881757000180,,BR,,government
Z. M. ZAVASKI,07881877000188,,BR,,government
FUNDO MUNICIPAL DA INFANCIA E DA JUVENTUDE,07882961000116,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO DE PIQUETE-SAAEP,07888388000158,,BR,,government
FUNDACAO HOSPITAL FREI GABRIEL,07889243000171,,BR,,government
FUNDACAO DE APOIO AO ESPORTE AS ARTES E A CULTURA,07889390000141,,BR,,government
MUNICIPIO DE IRACEMA,07891658000180,,BR,,government
MUNICIPIO DE IRACEMA,07891658000260,,BR,,government
MUNICIPIO DE LIMOEIRO DO NORTE,07891674000172,,BR,,government
MUNICIPIO DE LIMOEIRO DO NORTE,07891674000253,,BR,,government
MUNICIPIO DE LIMOEIRO DO NORTE,07891674000334,,BR,,government
MUNICIPIO DE LIMOEIRO DO NORTE,07891674000415,,BR,,government
INSTITUTO DE PREVIDENCIA SOCIALDOS SERVIDORES PUBLICOS MUNICIPAIS DE CUJUBIM - INPREC,07892556000189,,BR,,government
FUNDO MUNICIPAL DE SAUDE,07892711000167,,BR,,government
FUNDACAO MUNICIPAL DE DESENVOLVIMENTO COMUNITARIO,07893250000147,,BR,,government
"CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO ECONOMICO, SOCIAL, AMBIENTAL E TURISTICO DO ALTO DO RIO PARAGUAI",07898631000119,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE VARRE-SAI,07900983000161,,BR,,government
CONSORCIO INTERMUNICIPAL DOS SERVICOS MUNICIPAIS DE SANEAMENTO AMBIENTAL DO NORTE DO PARANA,07902054000191,,BR,,government
IPREMED -INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE MEDIANEIRA - PR,07902410000177,,BR,,government
CAMARA MUNICIPAL DE VEREADORES CAMPO ERE SANTA CATARINA,07903173000169,,BR,,government
COLEGIO ESTADUAL AUGUSTO RUSCHI,07903731000196,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. SENADOR FRANCISCO GALLOTTI,07905878000115,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CIEP THEOPHILO DE SOUZA PINTO,07905893000163,,BR,,government
SECRETARIA DE EDUCACAO-RJ - C.E. PROF. JOSUE DE CASTRO,07905915000195,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. LUIZA MAHIM,07906003000138,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. TACIEL CYLLENO,07906010000130,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E.S. CASA DO MARINHEIRO,07906034000199,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. PROFESSOR MOURAO FILHO,07906041000190,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. MARECHAL RONDON,07906060000117,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. RIO GRANDE DO SUL,07906062000106,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. CORONEL CORSINO DO AMARANTE,07906146000140,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. COSTA RICA,07906160000143,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. CERVANTES,07906164000121,,BR,,government
FUNDO DE REAPARELHAMENTO E MODERNIZACAO DO TRIBUNAL DE CONTAS DO ESTADO DE MATO GROSSO,07906182000103,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. PROF. SOUZA DA SILVEIRA,07907555000160,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. LELIA GONZALES,07907563000107,,BR,,government
COLEGIO ESTADUAL DE ENSINO SUPLETIVO MAURICIO DE MEDEIROS,07907578000175,,BR,,government
SECRETARIA DE ESTADO DE DUCACAO-RJ - E.E.E.S. SARMIENTO,07907583000188,,BR,,government
INSTITUTO DE PREVIDENCIA MUNICIPAL DE SAO JOAO DAS DUAS PONTES - IPREM,07910175000185,,BR,,government
MUNICIPIO DE PACOTI,07910755000172,,BR,,government
MUNICIPIO DE AQUIRAZ,07911696000157,,BR,,government
MUNICIPIO DE AQUIRAZ,07911696000238,,BR,,government
MUNICIPIO DE AQUIRAZ,07911696000319,,BR,,government
FUNDACAO DE ENSINO SUPERIOR DE ARAGARCAS-FESA,07915138000160,,BR,,government
SESMA-SECRETARIA MUNICIPAL DE SAUDE E MEIO AMBIENTE,07917818000112,,BR,,government
CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL SUSTENTAVEL,07918018000116,,BR,,government
FUNDACAO VEREDA,07922039000105,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE - FIA,07923928000197,,BR,,government
CEARA SECRETARIA DE SEGURANCA PUBLICA,07954548000543,,BR,,government
SECRETARIA MUNICIPAL DE ABASTECIMENTO,07925130000184,,BR,,government
CONSORCIO INTERMUNICIPAL - CI - CENTRO SUL,07926117000140,,BR,,government
INSTITUTO DE PREVIDENCIA DE ANAPURUS -IPA,07929135000185,,BR,,government
CENTRO PARANAENSE DE REFERENCIA EM AGROECOLOGIA - CPRA,07931032000150,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE - FMDCA,07932160000118,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE DOM FELICIANO,07932613000106,,BR,,government
CONSELHO REGIONAL DE BIOLOGIA 6 REGIAO - CRBIO 06,07934511000120,,BR,,government
FUNDO MUNICIPAL DE DESENVOLVIMENTO RURAL - FUNDERCAN,07935922000130,,BR,,government
"INSTITUTO DE TERRAS, CARTOGRAFIA E GEOLOGIA DO PARANA - ITCG",07941148000170,,BR,,government
SUPERINTENDENCIA DO DESENVOLVIMENTO URBANO DO EST CEARA,07942261000170,,BR,,government
SECRETARIA DE CULTURA E DESPORTOS,07944536000104,,BR,,government
FUNDACAO SEVERINO FERREIRA DOS SANTOS/PE - FUNSEFES,07946624000145,,BR,,government
CONSELHO DE DESENVOLVIMENTO RURAL SUSTENTAVEL - CMDRS,07946987000180,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000189,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000260,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000340,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000421,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000502,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000693,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000774,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000855,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821000936,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821001070,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821001150,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821001231,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821001312,,BR,,government
SECRETARIA DA EDUCACAO,07954514002179,,BR,,government
AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC,07947821001401,,BR,,government
MUNICIPIO DE NOVA COLINAS - SECRETARIA MUNICIPAL DE EDUCACAO,07950608000126,,BR,,government
INSTITUTO DE DEFESA E INSPECAO AGROPECURIA DO ESTADO DO RIO GRANDE DO NORTE (IDIARN),07952991000151,,BR,,government
SECRETARIA DO DESENVOLVIMENTO ECONOMICO,07954498000170,,BR,,government
SECRETARIA DO DESENVOLVIMENTO ECONOMICO,07954498000251,,BR,,government
SECRETARIA DO DESENVOLVIMENTO ECONOMICO,07954498000332,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000189,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000260,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000340,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000421,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000502,,BR,,government
SECRETARIA DO PLANEJAMENTO E COORDENACAO,07954506000693,,BR,,government
SECRETARIA DA EDUCACAO,07954514000125,,BR,,government
SECRETARIA DA EDUCACAO,07954514000206,,BR,,government
SECRETARIA DA EDUCACAO,07954514000397,,BR,,government
SECRETARIA DA EDUCACAO,07954514000478,,BR,,government
SECRETARIA DA EDUCACAO,07954514000559,,BR,,government
SECRETARIA DA EDUCACAO,07954514000630,,BR,,government
SECRETARIA DA EDUCACAO,07954514000710,,BR,,government
SECRETARIA DA EDUCACAO,07954514000800,,BR,,government
SECRETARIA DA EDUCACAO,07954514000982,,BR,,government
SECRETARIA DA EDUCACAO,07954514001016,,BR,,government
SECRETARIA DA EDUCACAO,07954514001105,,BR,,government
SECRETARIA DA EDUCACAO,07954514001288,,BR,,government
SECRETARIA DA EDUCACAO,07954514001369,,BR,,government
SECRETARIA DA EDUCACAO,07954514001440,,BR,,government
SECRETARIA DA EDUCACAO,07954514001520,,BR,,government
SECRETARIA DA EDUCACAO,07954514001601,,BR,,government
SECRETARIA DA EDUCACAO,07954514001792,,BR,,government
SECRETARIA DA EDUCACAO,07954514001873,,BR,,government
SECRETARIA DA EDUCACAO,07954514001954,,BR,,government
SECRETARIA DA EDUCACAO,07954514002098,,BR,,government
MUNICIPIO DE URUCUI - SECRETARIA DE DESPORTO,08044813000195,,BR,,government
SECRETARIA DA EDUCACAO,07954514002250,,BR,,government
SECRETARIA DA EDUCACAO,07954514002330,,BR,,government
SECRETARIA DA EDUCACAO,07954514002411,,BR,,government
SECRETARIA DA EDUCACAO,07954514002500,,BR,,government
SECRETARIA DA EDUCACAO,07954514002683,,BR,,government
SECRETARIA DA EDUCACAO,07954514002764,,BR,,government
SECRETARIA DA EDUCACAO,07954514002845,,BR,,government
SECRETARIA DA EDUCACAO,07954514002926,,BR,,government
SECRETARIA DA EDUCACAO,07954514003060,,BR,,government
SECRETARIA DA EDUCACAO,07954514003140,,BR,,government
SECRETARIA DA EDUCACAO,07954514003221,,BR,,government
SECRETARIA DA EDUCACAO,07954514003302,,BR,,government
SECRETARIA DA EDUCACAO,07954514003493,,BR,,government
SECRETARIA DA EDUCACAO,07954514003574,,BR,,government
SECRETARIA DA EDUCACAO,07954514003655,,BR,,government
SECRETARIA DA EDUCACAO,07954514003736,,BR,,government
SECRETARIA DA EDUCACAO,07954514003817,,BR,,government
SECRETARIA DA EDUCACAO,07954514003906,,BR,,government
SECRETARIA DA EDUCACAO,07954514004031,,BR,,government
SECRETARIA DA EDUCACAO,07954514004112,,BR,,government
SECRETARIA DA EDUCACAO,07954514004201,,BR,,government
SECRETARIA DA EDUCACAO,07954514004384,,BR,,government
SECRETARIA DA EDUCACAO,07954514004465,,BR,,government
SECRETARIA DA EDUCACAO,07954514004546,,BR,,government
SECRETARIA DA EDUCACAO,07954514004899,,BR,,government
SECRETARIA DA EDUCACAO,07954514004970,,BR,,government
SECRETARIA DA EDUCACAO,07954514005003,,BR,,government
SECRETARIA DA EDUCACAO,07954514005194,,BR,,government
SECRETARIA DA EDUCACAO,07954514005275,,BR,,government
SECRETARIA DA EDUCACAO,07954514005356,,BR,,government
SECRETARIA DA EDUCACAO,07954514005437,,BR,,government
SECRETARIA DA EDUCACAO,07954514005518,,BR,,government
SECRETARIA DA EDUCACAO,07954514005607,,BR,,government
SECRETARIA DA EDUCACAO,07954514009343,,BR,,government
SECRETARIA DA EDUCACAO,07954514005780,,BR,,government
SECRETARIA DA EDUCACAO,07954514005860,,BR,,government
SECRETARIA DA EDUCACAO,07954514005941,,BR,,government
SECRETARIA DA EDUCACAO,07954514006085,,BR,,government
SECRETARIA DA EDUCACAO,07954514006166,,BR,,government
SECRETARIA DA EDUCACAO,07954514006247,,BR,,government
SECRETARIA DA EDUCACAO,07954514006328,,BR,,government
SECRETARIA DA EDUCACAO,07954514006409,,BR,,government
SECRETARIA DA EDUCACAO,07954514006590,,BR,,government
SECRETARIA DA EDUCACAO,07954514006670,,BR,,government
SECRETARIA DA EDUCACAO,07954514006751,,BR,,government
SECRETARIA DA EDUCACAO,07954514006832,,BR,,government
SECRETARIA DA EDUCACAO,07954514006913,,BR,,government
SECRETARIA DA EDUCACAO,07954514007057,,BR,,government
SECRETARIA DA EDUCACAO,07954514007138,,BR,,government
SECRETARIA DA EDUCACAO,07954514007219,,BR,,government
SECRETARIA DA EDUCACAO,07954514007308,,BR,,government
SECRETARIA DA EDUCACAO,07954514007480,,BR,,government
SECRETARIA DA EDUCACAO,07954514007561,,BR,,government
SECRETARIA DA EDUCACAO,07954514007642,,BR,,government
SECRETARIA DA EDUCACAO,07954514007723,,BR,,government
SECRETARIA DA EDUCACAO,07954514007804,,BR,,government
SECRETARIA DA EDUCACAO,07954514007995,,BR,,government
SECRETARIA DA EDUCACAO,07954514008029,,BR,,government
SECRETARIA DA EDUCACAO,07954514008100,,BR,,government
SECRETARIA DA EDUCACAO,07954514008290,,BR,,government
SECRETARIA DA EDUCACAO,07954514008371,,BR,,government
SECRETARIA DA EDUCACAO,07954514008452,,BR,,government
SECRETARIA DA EDUCACAO,07954514008533,,BR,,government
SECRETARIA DA EDUCACAO,07954514008614,,BR,,government
SECRETARIA DA EDUCACAO,07954514008703,,BR,,government
SECRETARIA DA EDUCACAO,07954514008886,,BR,,government
SECRETARIA DA EDUCACAO,07954514008967,,BR,,government
SECRETARIA DA EDUCACAO,07954514009009,,BR,,government
SECRETARIA DA EDUCACAO,07954514009181,,BR,,government
SECRETARIA DA EDUCACAO,07954514009262,,BR,,government
SECRETARIA DA EDUCACAO,07954514009424,,BR,,government
SECRETARIA DA EDUCACAO,07954514009505,,BR,,government
SECRETARIA DA EDUCACAO,07954514009696,,BR,,government
SECRETARIA DA EDUCACAO,07954514009777,,BR,,government
SECRETARIA DA EDUCACAO,07954514009858,,BR,,government
SECRETARIA DA EDUCACAO,07954514009939,,BR,,government
SECRETARIA DA EDUCACAO,07954514010007,,BR,,government
SECRETARIA DA EDUCACAO,07954514010198,,BR,,government
SECRETARIA DA EDUCACAO,07954514010279,,BR,,government
SECRETARIA DA EDUCACAO,07954514010350,,BR,,government
SECRETARIA DA EDUCACAO,07954514010430,,BR,,government
SECRETARIA DA EDUCACAO,07954514010511,,BR,,government
SECRETARIA DA EDUCACAO,07954514010600,,BR,,government
SECRETARIA DA EDUCACAO,07954514010783,,BR,,government
SECRETARIA DA EDUCACAO,07954514010864,,BR,,government
prefeitura,07054263000122,,BR,,government
SECRETARIA DA EDUCACAO,07954514010945,,BR,,government
SECRETARIA DA EDUCACAO,07954514011089,,BR,,government
SECRETARIA DA EDUCACAO,07954514011160,,BR,,government
SECRETARIA DA EDUCACAO,07954514011240,,BR,,government
SECRETARIA DA EDUCACAO,07954514011321,,BR,,government
SECRETARIA DA EDUCACAO,07954514011402,,BR,,government
SECRETARIA DA EDUCACAO,07954514011593,,BR,,government
SECRETARIA DA EDUCACAO,07954514011674,,BR,,government
SECRETARIA DA EDUCACAO,07954514011755,,BR,,government
SECRETARIA DA EDUCACAO,07954514011836,,BR,,government
SECRETARIA DA EDUCACAO,07954514011917,,BR,,government
SECRETARIA DA EDUCACAO,07954514012050,,BR,,government
SECRETARIA DA EDUCACAO,07954514012131,,BR,,government
SECRETARIA DA EDUCACAO,07954514012212,,BR,,government
SECRETARIA DA EDUCACAO,07954514012301,,BR,,government
SECRETARIA DA EDUCACAO,07954514012484,,BR,,government
SECRETARIA DA EDUCACAO,07954514012565,,BR,,government
SECRETARIA DA EDUCACAO,07954514012646,,BR,,government
SECRETARIA DA EDUCACAO,07954514012727,,BR,,government
SECRETARIA DA EDUCACAO,07954514012808,,BR,,government
SECRETARIA DA EDUCACAO,07954514012999,,BR,,government
SECRETARIA DA EDUCACAO,07954514013022,,BR,,government
SECRETARIA DA EDUCACAO,07954514013103,,BR,,government
SECRETARIA DA EDUCACAO,07954514013294,,BR,,government
SECRETARIA DA EDUCACAO,07954514013375,,BR,,government
SECRETARIA DA EDUCACAO,07954514013456,,BR,,government
SECRETARIA DA EDUCACAO,07954514013537,,BR,,government
SECRETARIA DA EDUCACAO,07954514013618,,BR,,government
SECRETARIA DA EDUCACAO,07954514013707,,BR,,government
SECRETARIA DA EDUCACAO,07954514013880,,BR,,government
SECRETARIA DA EDUCACAO,07954514013960,,BR,,government
SECRETARIA DA EDUCACAO,07954514014002,,BR,,government
SECRETARIA DA EDUCACAO,07954514014185,,BR,,government
SECRETARIA DA EDUCACAO,07954514014266,,BR,,government
SECRETARIA DA EDUCACAO,07954514014347,,BR,,government
SECRETARIA DA EDUCACAO,07954514014428,,BR,,government
SECRETARIA DA EDUCACAO,07954514014509,,BR,,government
SECRETARIA DA EDUCACAO,07954514014690,,BR,,government
SECRETARIA DA EDUCACAO,07954514014770,,BR,,government
SECRETARIA DA EDUCACAO,07954514014851,,BR,,government
SECRETARIA DA EDUCACAO,07954514014932,,BR,,government
SECRETARIA DA EDUCACAO,07954514015076,,BR,,government
SECRETARIA DA EDUCACAO,07954514015157,,BR,,government
SECRETARIA DA EDUCACAO,07954514015238,,BR,,government
SECRETARIA DA EDUCACAO,07954514015319,,BR,,government
SECRETARIA DA EDUCACAO,07954514015408,,BR,,government
SECRETARIA DA EDUCACAO,07954514015580,,BR,,government
SECRETARIA DA EDUCACAO,07954514015661,,BR,,government
SECRETARIA DA EDUCACAO,07954514015742,,BR,,government
SECRETARIA DA EDUCACAO,07954514015823,,BR,,government
SECRETARIA DA EDUCACAO,07954514015904,,BR,,government
SECRETARIA DA EDUCACAO,07954514016048,,BR,,government
SECRETARIA DA EDUCACAO,07954514016129,,BR,,government
SECRETARIA DA EDUCACAO,07954514016200,,BR,,government
SECRETARIA DA EDUCACAO,07954514016390,,BR,,government
SECRETARIA DA EDUCACAO,07954514016471,,BR,,government
SECRETARIA DA EDUCACAO,07954514016552,,BR,,government
SECRETARIA DA EDUCACAO,07954514016633,,BR,,government
SECRETARIA DA EDUCACAO,07954514016714,,BR,,government
SECRETARIA DA EDUCACAO,07954514016803,,BR,,government
SECRETARIA DA EDUCACAO,07954514016986,,BR,,government
Quixe,87224659000100,,BR,,government
SECRETARIA DA EDUCACAO,07954514017010,,BR,,government
SECRETARIA DA EDUCACAO,07954514017109,,BR,,government
SECRETARIA DA EDUCACAO,07954514017281,,BR,,government
SECRETARIA DA EDUCACAO,07954514017362,,BR,,government
SECRETARIA DA EDUCACAO,07954514017443,,BR,,government
SECRETARIA DA EDUCACAO,07954514017524,,BR,,government
SECRETARIA DA EDUCACAO,07954514017605,,BR,,government
SECRETARIA DA EDUCACAO,07954514017796,,BR,,government
SECRETARIA DA EDUCACAO,07954514017877,,BR,,government
SECRETARIA DA EDUCACAO,07954514017958,,BR,,government
SECRETARIA DA EDUCACAO,07954514018091,,BR,,government
SECRETARIA DA EDUCACAO,07954514018172,,BR,,government
SECRETARIA DA EDUCACAO,07954514018253,,BR,,government
SECRETARIA DA EDUCACAO,07954514018334,,BR,,government
SECRETARIA DA EDUCACAO,07954514018415,,BR,,government
SECRETARIA DA EDUCACAO,07954514018504,,BR,,government
SECRETARIA DA EDUCACAO,07954514018687,,BR,,government
SECRETARIA DA EDUCACAO,07954514018768,,BR,,government
SECRETARIA DA EDUCACAO,07954514018849,,BR,,government
SECRETARIA DA EDUCACAO,07954514018920,,BR,,government
SECRETARIA DA EDUCACAO,07954514019063,,BR,,government
SECRETARIA DA EDUCACAO,07954514019144,,BR,,government
SECRETARIA DA EDUCACAO,07954514019225,,BR,,government
SECRETARIA DA EDUCACAO,07954514019306,,BR,,government
SECRETARIA DA EDUCACAO,07954514019497,,BR,,government
SECRETARIA DA EDUCACAO,07954514019578,,BR,,government
SECRETARIA DA EDUCACAO,07954514019659,,BR,,government
SECRETARIA DA EDUCACAO,07954514019730,,BR,,government
SECRETARIA DA EDUCACAO,07954514019810,,BR,,government
SECRETARIA DA EDUCACAO,07954514019900,,BR,,government
SECRETARIA DA EDUCACAO,07954514020070,,BR,,government
SECRETARIA DA EDUCACAO,07954514020150,,BR,,government
SECRETARIA DA EDUCACAO,07954514020231,,BR,,government
SECRETARIA DA EDUCACAO,07954514020312,,BR,,government
SECRETARIA DA EDUCACAO,07954514020401,,BR,,government
SECRETARIA DA EDUCACAO,07954514020584,,BR,,government
SECRETARIA DA EDUCACAO,07954514020665,,BR,,government
SECRETARIA DA EDUCACAO,07954514020746,,BR,,government
SECRETARIA DA EDUCACAO,07954514020827,,BR,,government
SECRETARIA DA EDUCACAO,07954514020908,,BR,,government
SECRETARIA DA EDUCACAO,07954514021041,,BR,,government
SECRETARIA DA EDUCACAO,07954514021122,,BR,,government
SECRETARIA DA EDUCACAO,07954514021203,,BR,,government
SECRETARIA DA EDUCACAO,07954514021394,,BR,,government
SECRETARIA DA EDUCACAO,07954514021475,,BR,,government
SECRETARIA DA EDUCACAO,07954514021556,,BR,,government
SECRETARIA DA EDUCACAO,07954514021637,,BR,,government
SECRETARIA DA EDUCACAO,07954514021718,,BR,,government
SECRETARIA DA EDUCACAO,07954514021807,,BR,,government
SECRETARIA DA EDUCACAO,07954514021980,,BR,,government
SECRETARIA DA EDUCACAO,07954514022013,,BR,,government
SECRETARIA DA EDUCACAO,07954514022102,,BR,,government
SECRETARIA DA EDUCACAO,07954514022285,,BR,,government
